Spacing,26
Voids


Label Id,X1,Y1,Z1,X2,Y2,Z2,a11,a22,a33,a12,a13,a23,DimX,DimY,DimZ,phi,theta,Xm,Ym,Zm,Volume,Roundness,FeretDiam,Flatness,VoxDimX,VoxDimY,VoxDimZ,MajorLength,MinorLength,
2467,21815.4,5216.95,27034,22763.5,5236.92,26450.1,0.724808,0.000321495,0.274871,-0.0152651,0.44635,-0.00940051,910,104,572,181.207,58.3801,22289.5,5226.93,26742.1,4.9037e+06,0,0,1.44258,35,4,22,1113.69,85.2159,
2468,20508.3,3462.62,30515.8,19712.3,3317.88,30002.3,0.690038,0.0228208,0.287141,0.125488,0.445127,0.0809494,858,208,546,10.307,57.598,20110.3,3390.25,30259.1,4.9037e+06,0,0,1.69728,33,8,21,958.14,76.237,
2469,24277.1,4089.22,32501.9,23288.7,3843.11,31896.5,0.695821,0.0431416,0.261038,0.173259,0.426187,0.106121,962,260,598,13.9823,59.275,23782.9,3966.16,32199.2,4.9037e+06,0,0,1.51621,37,10,23,1184.88,76.0494,
2470,18603.5,4383.38,32675.8,17263.8,4102.87,31905.6,0.727579,0.0318994,0.240522,0.152346,0.418328,0.0875928,1326,286,728,11.8262,60.6312,17933.7,4243.13,32290.7,4.9037e+06,0,0,1.68059,51,11,28,1570.58,77.5897,
2471,16300.9,5662.66,36659.3,17303,5219.88,34092.9,0.128966,0.0251787,0.845855,0.0569842,0.330283,0.145937,936,442,2340,156.162,23.1172,16802,5441.27,35376.1,4.9037e+06,0,0,1.18589,36,17,90,2790.44,58.418,
2472,31182.7,4386.76,6296.86,31830.8,4483.35,4536.35,0.119026,0.00264411,0.87833,-0.0177402,0.323332,-0.0481913,676,130,1794,188.477,20.4147,31506.8,4435.06,5416.6,4.88613e+06,0,0,1.14738,26,5,69,1878.49,68.5088,
2473,19108.2,2853.58,7873.12,19906.6,2950.78,7381.4,0.717298,0.0106311,0.272071,-0.0873252,0.441764,-0.0537812,858,156,572,186.941,58.5601,19507.4,2902.18,7627.26,4.88613e+06,0,0,1.65123,33,6,22,942.698,79.5215,
2474,33100.3,4897.7,12442.2,33700.8,4934.6,10801.4,0.118081,0.00044589,0.881473,-0.00725613,0.322623,-0.0198252,598,130,1534,183.516,20.1377,33400.6,4916.15,11621.8,4.88613e+06,0,0,1.40397,23,5,59,1747.61,67.839,
2475,20611.3,3373.93,11819.6,21009.1,3349.59,11156,0.264075,0.000988521,0.734937,0.0161568,0.440543,0.0269537,468,130,728,176.499,30.987,20810.2,3361.76,11487.8,4.88613e+06,0,0,1.89781,18,5,28,774.146,88.2101,
2476,33251.8,4923.26,12899.5,33776.4,4982.55,11567.1,0.134,0.00171156,0.864288,-0.0151443,0.340316,-0.0384614,520,104,1300,186.448,21.6164,33514.1,4952.91,12233.3,4.88613e+06,0,0,1.14278,20,4,50,1433.2,72.017,
2477,21756.6,2953.07,13575.3,22502.5,2968.2,12051,0.193144,7.94808e-05,0.806776,-0.00391807,0.394746,-0.0080077,806,78,1638,181.162,26.0766,22129.6,2960.63,12813.1,4.88613e+06,0,0,1.15093,31,3,63,1697.05,68.5335,
2478,19735.6,1150.97,12866,18561.3,915.751,12168.4,0.717893,0.0288001,0.253307,0.143789,0.426436,0.0854123,1170,260,676,11.3261,59.7817,19148.4,1033.36,12517.2,4.88613e+06,0,0,1.16869,45,10,26,1386.03,73.3798,
2479,22907.6,3118.91,13474.2,23306.3,3038.6,12175.8,0.0858632,0.0034829,0.910654,0.0172931,0.279628,0.056318,416,156,1248,168.613,17.392,23107,3078.76,12825,4.88613e+06,0,0,1.99686,16,6,48,1360.66,65.2541,
2480,22896.8,3166.25,13919.2,23249.3,3180.37,13076.8,0.148938,0.000238917,0.850823,-0.00596522,0.355977,-0.0142575,390,156,910,182.294,22.7204,23073,3173.31,13498,4.88613e+06,0,0,1.39153,15,6,35,913.313,91.589,
2481,16494.8,1656.43,14387.6,15798.2,1399.23,13396.5,0.316436,0.0431343,0.640429,0.11683,0.450172,0.166206,728,312,1040,20.2644,36.8443,16146.5,1527.83,13892,4.88613e+06,0,0,1.44491,28,12,40,1238.4,77.8582,
2482,30175.3,2869.33,14278.4,30720.1,2901.36,13650.6,0.428954,0.00148353,0.569562,-0.0252263,0.494283,-0.0290683,598,130,702,183.366,41.0014,30447.7,2885.35,13964.5,4.88613e+06,0,0,2.12255,23,5,27,831.817,72.8323,
2483,27493.3,5341.67,18880.9,28727.7,5410.54,18150.1,0.738755,0.00229962,0.258945,-0.0412172,0.437375,-0.0244023,1170,156,702,183.193,59.4116,28110.5,5376.11,18515.5,4.88613e+06,0,0,1.73784,45,6,27,1436.16,70.6512,
2484,21902.4,3061.06,20958,20830.9,2672.97,19246.8,0.271632,0.0356297,0.692738,0.0983776,0.433786,0.157105,1066,390,1768,19.909,33.6633,21366.7,2867.01,20102.4,4.88613e+06,0,0,1.61477,41,15,68,2056,58.2948,
2485,19520.8,2927.5,22817,18476.2,2536.42,21136.4,0.268196,0.0375922,0.694211,0.10041,0.431492,0.161545,988,416,1586,20.5253,33.5718,18998.5,2731.96,21976.7,4.88613e+06,0,0,1.40029,38,16,61,2017.04,63.3225,
2486,11688.5,2923.83,26677.9,11114.8,2709.2,25743.1,0.263537,0.0368802,0.699583,0.0985865,0.429378,0.160626,624,260,1014,20.5103,33.237,11401.7,2816.51,26210.5,4.88613e+06,0,0,1.32524,24,10,39,1117.62,74.5405,
2487,16554.4,5270.12,27859.4,17840.8,5236.69,27144.4,0.763602,0.000515535,0.235882,0.019841,0.424406,0.0110275,1300,130,728,178.512,60.9432,17197.6,5253.4,27501.9,4.88613e+06,0,0,1.76097,50,5,28,1472.19,63.7215,
2488,26725.2,5451.29,29141.1,27393.4,5274.18,27480.3,0.137965,0.00969415,0.85234,0.0365713,0.342919,0.0908995,624,208,1534,165.154,22.5981,27059.3,5362.73,28310.7,4.88613e+06,0,0,1.18239,24,8,59,1798.89,65.4732,
2489,9751.24,4697.68,30115.1,10387.5,4478.63,28883.4,0.205518,0.0243566,0.770125,0.0707511,0.397838,0.136958,650,286,1274,161.004,28.6497,10069.4,4588.16,29499.2,4.88613e+06,0,0,4.03047,25,11,49,1403.59,57.1517,
2490,9543.49,4051.1,31452.5,10006.8,3749.84,29879.1,0.0771973,0.0326361,0.890167,0.0501938,0.262142,0.170445,520,312,1664,146.968,19.3544,9775.16,3900.47,30665.8,4.88613e+06,0,0,1.33766,20,12,64,1667.62,67.7139,
2491,15477.4,4108.4,32003,14265.3,3624.45,29986.3,0.254603,0.0405867,0.704811,0.101654,0.423611,0.169133,1144,468,1924,21.7651,32.9095,14871.3,3866.42,30994.6,4.88613e+06,0,0,1.13547,44,18,74,2402.17,60.0385,
2492,10576.3,3450.41,31334.2,9454.71,3295.94,30616.1,0.699838,0.0132742,0.286888,0.0963837,0.448079,0.0617108,1144,260,728,7.84161,57.6141,10015.5,3373.17,30975.2,4.88613e+06,0,0,1.3857,44,10,28,1340.73,80.1647,
2493,19043.7,5825.79,31363.4,19426.7,5797.33,31072.1,0.631377,0.00348601,0.365137,0.0469146,0.480145,0.0356773,442,104,390,175.75,52.824,19235.2,5811.56,31217.8,4.88613e+06,0,0,2.13049,17,4,15,482.049,93.3296,
2494,26002.7,4793.08,31798.5,24512.3,4426.82,31114.4,0.786719,0.0475074,0.165774,0.193326,0.361134,0.088744,1378,364,676,13.8061,65.9738,25257.5,4609.95,31456.4,4.88613e+06,0,0,2.08933,53,14,26,1680.36,57.461,
2495,15106.7,4981.62,32518,15597.2,4785.96,31456.6,0.171227,0.0272398,0.801533,0.0682949,0.370465,0.147762,520,234,1066,158.255,26.4551,15352,4883.79,31987.3,4.88613e+06,0,0,3.08457,20,9,41,1185.48,59.6645,
2496,29709.9,3787.97,7550.85,30376.2,3928.12,5506.78,0.0956538,0.00423112,0.900115,-0.0201177,0.293427,-0.061713,624,208,1924,191.877,18.424,30043,3858.04,6528.82,4.86855e+06,0,0,2.03288,24,8,74,2154.5,56.4929,
2497,25357.7,4002.76,9853.71,25716.8,3949.86,9019.1,0.155628,0.0033787,0.840993,0.0229308,0.361777,0.0533054,390,156,858,171.618,23.5005,25537.3,3976.31,9436.4,4.86855e+06,0,0,1.60753,15,6,33,910.096,88.7499,
2498,25857.9,3866.21,10859.6,26430.5,3873.16,9601.91,0.171693,2.52764e-05,0.828281,-0.00208321,0.377108,-0.00457558,598,78,1274,180.695,24.4809,26144.2,3869.68,10230.8,4.86855e+06,0,0,1.19287,23,3,49,1381.95,79.404,
2499,23401.2,2709.86,11148.7,23558.9,2669.42,10473.2,0.0515324,0.00338619,0.945081,0.0132098,0.220686,0.0565705,364,156,806,165.622,13.5531,23480.1,2689.64,10810.9,4.86855e+06,0,0,3.43017,14,6,31,694.846,89.7083,
2500,31655.7,4983.75,14383.4,32260.8,5091.11,13118.9,0.185262,0.00583022,0.808908,-0.0328651,0.387117,-0.068674,572,208,1196,190.06,25.9216,31958.2,5037.43,13751.2,4.86855e+06,0,0,1.35863,22,8,46,1405.93,77.6472,
2501,38646.5,4983.19,14293.4,37093.5,4594.95,13391.6,0.714435,0.0446514,0.240913,0.178607,0.41487,0.103717,1534,390,884,14.0361,60.6049,37870,4789.07,13842.5,4.86855e+06,0,0,1.58374,59,15,34,1837.34,60.2002,
2502,27251.7,4511.96,15898.2,27929.7,4612.44,14772,0.264476,0.00580944,0.729714,-0.0391977,0.439309,-0.0651094,676,156,1170,188.43,31.3249,27590.7,4562.2,15335.1,4.86855e+06,0,0,2.20656,26,6,45,1318.34,67.2503,
2503,34271.8,6117.26,15565.4,35096.1,6269.81,15074.8,0.720155,0.024665,0.25518,-0.133277,0.428683,-0.0793348,910,182,572,190.485,59.6585,34683.9,6193.54,15320.1,4.86855e+06,0,0,1.07125,35,7,22,971.331,88.9346,
2504,29697.3,4798.27,17365.9,30458.1,4829.06,15848,0.200726,0.000328722,0.798945,-0.008123,0.400461,-0.0162059,754,104,1508,182.317,26.6405,30077.7,4813.66,16607,4.86855e+06,0,0,1.25725,29,4,58,1698.19,65.6493,
2505,18397.4,2130.27,16819.6,17857.3,1955.95,15962.3,0.275954,0.028748,0.695298,0.0890682,0.43803,0.14138,624,260,962,17.8882,33.5042,18127.4,2043.11,16391,4.86855e+06,0,0,1.49949,24,10,37,1028.11,76.433,
2506,16104.6,2075.7,17952.3,14993,1666.24,16145.2,0.264659,0.0359102,0.699431,0.0974882,0.430245,0.158482,1066,442,1742,20.2215,33.2465,15548.8,1870.97,17048.8,4.86855e+06,0,0,1.72515,41,17,67,2160.77,54.6463,
2507,13702.8,1246.85,20110.1,12447.2,1050.53,19492.7,0.789747,0.0193046,0.190948,0.123474,0.388331,0.0607138,1196,234,650,8.88601,64.0889,13075,1148.69,19801.4,4.86855e+06,0,0,1.51254,46,9,25,1412.99,74.6871,
2508,25212.2,3439.1,22063.8,24470.4,3115.53,20905.1,0.27548,0.0524153,0.672105,0.120164,0.430292,0.187693,832,390,1274,23.5667,34.9332,24841.3,3277.31,21484.4,4.86855e+06,0,0,2.75402,32,15,49,1413.33,62.1292,
2509,23974.2,5113.24,21801.4,25157.2,5175.63,21059.1,0.716084,0.00199197,0.281924,-0.037768,0.449312,-0.0236977,1144,130,702,183.019,57.9293,24565.7,5144.43,21430.3,4.86855e+06,0,0,1.67888,44,5,27,1398,63.4894,
2510,13939.2,3843.66,23086.6,14919.8,3679.82,21293.6,0.228789,0.00638684,0.764824,0.0382262,0.41831,0.0698914,988,182,1820,170.515,29.0092,14429.5,3761.74,22190.1,4.86855e+06,0,0,1.35754,38,7,70,2050.12,60.0942,
2511,18070.6,1852.52,21935.4,17049.7,1673.16,21361.7,0.742567,0.0229222,0.234511,0.130466,0.417301,0.0733179,962,234,546,9.96491,61.0358,17560.1,1762.84,21648.5,4.86855e+06,0,0,1.54179,37,9,21,1184.67,69.2211,
2512,28177.6,4506.37,23275,27335.6,4177.44,21941,0.273017,0.041665,0.685318,0.106655,0.432555,0.168979,780,338,1222,21.3382,34.1226,27756.6,4341.91,22608,4.86855e+06,0,0,1.0349,30,13,47,1611.45,72.0227,
2513,19529.5,4148.3,23110.7,20144.4,4063.39,21896.7,0.203386,0.00387816,0.792736,0.0280849,0.401536,0.0554469,702,130,1248,172.138,27.0818,19837,4105.84,22503.7,4.86855e+06,0,0,1.38612,27,5,48,1363.5,81.796,
2514,32735.9,4568.74,24429,31923.4,4387.28,23989,0.74449,0.0371333,0.218377,0.166269,0.403211,0.0900503,858,234,494,12.5894,62.1403,32329.6,4478.01,24209,4.86855e+06,0,0,1.36904,33,9,19,941.653,84.099,
2515,31067.9,6226.09,24920.3,32385.8,6315.86,24147.4,0.741534,0.00344134,0.255025,-0.050516,0.434867,-0.0296248,1118,156,832,183.897,59.6686,31726.9,6270.97,24533.9,4.86855e+06,0,0,2.33352,43,6,32,1530.41,77.8013,
2516,27270.7,4918.27,25851,27746.6,4816.43,24634.9,0.131976,0.00604477,0.86198,0.0282447,0.337284,0.0721835,494,156,1222,167.92,21.8088,27508.7,4867.35,25243,4.86855e+06,0,0,1.28825,19,6,47,1309.85,71.6305,
2517,8067.13,3497.08,27857.1,8995.07,3110.68,25412.1,0.123214,0.0213645,0.855422,0.0513069,0.324653,0.135187,806,390,2132,157.393,22.3482,8531.1,3303.88,26634.6,4.86855e+06,0,0,1.30727,31,15,82,2643.57,61.1837,
2518,10894.9,2402.87,27316.7,9780.79,2189.09,26594.7,0.686469,0.025273,0.288258,0.131716,0.444837,0.0853532,1092,260,702,10.8616,57.5274,10337.9,2295.98,26955.7,4.86855e+06,0,0,1.2683,42,10,27,1344.73,76.8269,
2519,7489.94,1568.41,27826.2,8626.11,1407.6,26844,0.565782,0.0113334,0.422884,0.0800765,0.489143,0.0692295,1014,234,910,171.944,49.4361,8058.03,1488.01,27335.1,4.86855e+06,0,0,1.40527,39,9,35,1510.5,75.4134,
2520,13378,4903.78,27667.3,14611,4857.39,26890,0.714877,0.00101189,0.284111,0.0268957,0.450671,0.0169555,1222,104,754,177.845,57.7902,13994.5,4880.58,27278.7,4.86855e+06,0,0,1.46851,47,4,29,1458.31,71.7876,
2521,7767.76,5040.84,28319.6,10074.8,4902.05,27047.3,0.764672,0.00276752,0.23256,0.0460027,0.421702,0.0253696,2028,156,1118,176.557,61.1679,8921.29,4971.44,27683.4,4.86855e+06,0,0,1.33577,78,6,43,2638.27,58.1843,
2522,15694.7,3285.74,28077.6,15090.6,3200.18,27652.5,0.659935,0.0132397,0.326826,0.0934736,0.464417,0.0657804,598,156,494,8.06179,55.1321,15392.7,3242.96,27865.1,4.86855e+06,0,0,1.90061,23,6,19,743.59,90.2802,
2523,17571.5,5809.7,30389.4,19663.3,5798.31,29383,0.811988,2.40634e-05,0.187988,0.00442032,0.390697,0.00212688,1976,78,988,179.688,64.3053,18617.4,5804.01,29886.2,4.86855e+06,0,0,1.26743,76,3,38,2321.33,66.2621,
2524,8832.08,3172.14,31536,7745.03,3031.07,30873.4,0.720273,0.0121295,0.267597,0.0934697,0.439025,0.0569722,1040,182,650,7.39394,58.8488,8288.56,3101.6,31204.7,4.86855e+06,0,0,1.44046,40,7,25,1280.86,68.744,
2525,20075.3,4426.08,32330.6,19134.6,4253.23,31743.2,0.702435,0.0237168,0.273848,0.129072,0.438589,0.0805903,1222,234,598,10.4119,58.4458,19604.9,4339.65,32036.9,4.86855e+06,0,0,2.50775,47,9,23,1122.43,97.5154,
2526,14017.3,3766.56,34522.2,12089.4,3407,33362.9,0.716141,0.024911,0.258948,0.133566,0.430631,0.0803161,1716,364,1040,10.5647,59.4114,13053.3,3586.78,33942.6,4.86855e+06,0,0,1.42309,66,14,40,2278.17,58.9296,
2527,14151.4,4541.59,39089,14986.2,4380.07,38270.8,0.500483,0.0187347,0.480783,0.0968317,0.490534,0.0949068,962,208,936,169.05,46.1014,14568.8,4460.83,38679.9,4.86855e+06,0,0,1.23362,37,8,36,1180.01,75.5179,
2528,23103.5,3325.28,5048.1,23690.3,3404.2,4671.94,0.69982,0.0126553,0.287525,-0.0941085,0.448571,-0.0603217,598,156,468,187.659,57.5738,23396.9,3364.74,4860.02,4.85098e+06,0,0,2.81029,23,6,18,701.518,72.7905,
2529,22964.6,725.936,5670.92,22789,713.862,5551.85,0.68302,0.00322629,0.313753,0.0469428,0.462925,0.031816,234,208,234,3.93165,55.9347,22876.8,719.899,5611.38,4.85098e+06,0,0,1.27673,9,8,9,212.569,161.653,
2530,36799.8,5515.43,9285.99,36642.9,5541.54,9414.61,0.588278,0.0162917,0.39543,0.0978983,0.48231,0.0802636,208,208,208,170.552,51.036,36721.3,5528.49,9350.3,4.85098e+06,0,0,1.13351,8,8,8,204.534,176.2,
2531,20951.4,3323.89,10514.2,21795.6,3425.75,10026.4,0.741606,0.0107984,0.247595,-0.0894885,0.428507,-0.0517073,1014,182,572,186.881,60.1594,21373.5,3374.82,10270.3,4.85098e+06,0,0,1.47763,39,7,22,980.215,86.1075,
2532,30686.7,4248.47,13335.6,31312.2,4299.88,11591.6,0.113885,0.000769081,0.885346,-0.00935879,0.317534,-0.0260941,650,130,1742,184.698,19.792,30999.4,4274.17,12463.6,4.85098e+06,0,0,1.34842,25,5,67,1853.56,63.4072,
2533,31488.4,4770.29,13596.5,32064.6,4816.18,12382.2,0.18359,0.00116439,0.815245,-0.0146209,0.386874,-0.0308102,546,130,1170,184.553,25.4568,31776.5,4793.23,12989.4,4.85098e+06,0,0,2.43009,21,5,45,1344.83,67.5969,
2534,25699,2674.23,14795.1,24799,2362.24,13394.1,0.282192,0.0339156,0.683892,0.0978301,0.439305,0.152298,832,338,1300,19.1203,34.2105,25249,2518.23,14094.6,4.85098e+06,0,0,1.06906,32,13,50,1694.12,69.3719,
2535,30782.6,5372.87,15000,31820.1,5518.68,14386.9,0.730468,0.0144272,0.255105,-0.102658,0.431678,-0.0606668,1014,234,598,188,59.6634,31301.4,5445.78,14693.5,4.85098e+06,0,0,2.14021,39,9,23,1213.87,83.4963,
2536,28011.5,4895.96,15336,28823.9,4982.53,14871.3,0.747101,0.00848405,0.244415,-0.0796144,0.42732,-0.0455371,832,156,494,186.083,60.3709,28417.7,4939.25,15103.6,4.85098e+06,0,0,1.78142,32,6,19,939.873,78.1874,
2537,18338,2481.05,17449.1,17403.9,2154.11,15897.6,0.257629,0.0315658,0.710805,0.090179,0.42793,0.14979,884,338,1430,19.2918,32.5318,17870.9,2317.58,16673.3,4.85098e+06,0,0,1.36842,34,13,55,1840.22,62.739,
2538,26592.1,4771.61,17125.5,27560.8,4861.58,16405.3,0.640478,0.00552592,0.353996,-0.0594915,0.476158,-0.0442284,884,130,702,185.307,53.4891,27076.5,4816.59,16765.4,4.85098e+06,0,0,2.2829,34,5,27,1210.39,68.2293,
2539,13813.8,1923.58,19041,12530.4,1504.08,16789.8,0.239041,0.0255388,0.73542,0.0781333,0.41928,0.137046,1144,416,2002,18.1006,30.9556,13172.1,1713.83,17915.4,4.85098e+06,0,0,1.17243,44,16,77,2625.02,61.8864,
2540,17005.8,3002.73,18201.3,17671.6,2916.41,16897,0.206021,0.0034625,0.790517,0.0267086,0.403563,0.0523179,702,130,1352,172.613,27.2384,17338.7,2959.57,17549.2,4.85098e+06,0,0,1.38639,27,5,52,1466.95,67.6682,
2541,22228.6,3216.03,18510.4,22585.1,3064.67,17122.4,0.0612019,0.0110316,0.927767,0.0259838,0.238288,0.101167,468,234,1300,156.996,15.5907,22406.8,3140.35,17816.4,4.85098e+06,0,0,2.99072,18,9,50,1441.06,101.769,
2542,36839.3,6406.84,18186.1,37372,6470.7,17358,0.291511,0.00418873,0.704301,-0.0349436,0.453113,-0.054315,624,156,936,186.835,32.9415,37105.7,6438.77,17772,4.85098e+06,0,0,2.83395,24,6,36,986.723,94.3453,
2543,18487.3,2612,19290.6,17635.2,2313.5,17910.5,0.267005,0.0327615,0.700233,0.093528,0.432395,0.151462,858,364,1378,19.3046,33.1963,18061.2,2462.75,18600.6,4.85098e+06,0,0,1.65691,33,14,53,1649.15,64.4206,
2544,27812.5,4153.25,19729.2,26857.4,3839.86,18332.7,0.308117,0.0331717,0.658712,0.101098,0.450511,0.147819,936,364,1378,18.1654,35.7464,27334.9,3996.56,19031,4.85098e+06,0,0,1.60547,36,14,53,1720.69,74.9267,
2545,26812.6,4189.26,21006.5,27224.4,4094.38,19784.9,0.101475,0.00538875,0.893136,0.0233843,0.30105,0.069375,442,182,1274,167.023,19.0808,27018.5,4141.82,20395.7,4.85098e+06,0,0,1.47621,17,7,49,1292.58,87.9713,
2546,24332,4580.54,21806.9,24686.6,4461.05,21030.1,0.169141,0.0192066,0.811652,0.0569967,0.370518,0.124856,390,260,858,161.377,25.7211,24509.3,4520.8,21418.5,4.85098e+06,0,0,2.76578,15,10,33,862.237,78.313,
2547,12688.3,3080.61,22314.6,13324.2,2942.72,21067.5,0.204377,0.00960934,0.786014,0.0443162,0.400803,0.0869084,676,182,1300,167.766,27.5541,13006.2,3011.67,21691.1,4.85098e+06,0,0,1.06043,26,7,50,1406.6,76.5437,
2548,12103.1,2664.19,22750.1,12799.3,2509.63,21320.8,0.189972,0.00936227,0.800665,0.0421731,0.390005,0.0865797,728,208,1456,167.484,26.5174,12451.2,2586.91,22035.5,4.85098e+06,0,0,1.28043,28,8,56,1597.36,71.7298,
2549,30870.4,3510.69,22791,31736.1,3597.48,21849.1,0.455739,0.00458076,0.539681,-0.0456906,0.495937,-0.0497207,936,156,988,185.725,42.7241,31303.2,3554.09,22320.1,4.85098e+06,0,0,1.53567,36,6,38,1282.25,70.6581,
2550,14816.5,1758.6,22621.8,13818.6,1588.43,22034.3,0.726909,0.0211381,0.251953,0.123958,0.427957,0.0729782,1014,208,598,9.67739,59.8709,14317.5,1673.51,22328.1,4.85098e+06,0,0,1.10202,39,8,23,1170.41,79.5295,
2551,4310.91,3539.49,25367.7,4783.63,3354.47,24484.3,0.215277,0.0329783,0.751745,0.0842583,0.402285,0.157452,494,234,884,158.625,29.8844,4547.27,3446.98,24926,4.85098e+06,0,0,1.92008,19,9,34,1018.84,67.4869,
2552,12390.3,3359.73,25699.5,12666.5,3226.93,24867.9,0.0971373,0.022455,0.880408,0.0467035,0.292439,0.140604,338,208,884,154.322,20.2319,12528.4,3293.33,25283.7,4.85098e+06,0,0,1.67599,13,8,34,886.239,77.8375,
2553,22449.2,5521.83,26032.5,23869,5598.82,25202.6,0.743724,0.00218718,0.254089,-0.0403319,0.434709,-0.0235741,1378,156,806,183.104,59.7302,23159.1,5560.33,25617.5,4.85098e+06,0,0,1.41092,53,6,31,1646.31,67.373,
2554,12951.3,3735.78,26510.8,13467.4,3575.87,25267.4,0.144909,0.0139135,0.841177,0.0449021,0.349134,0.108184,546,208,1196,162.784,23.4861,13209.3,3655.83,25889.1,4.85098e+06,0,0,1.71593,21,8,46,1355.67,71.3758,
2555,12012.8,1677.12,26883.3,13286.5,1546.32,25720.4,0.542243,0.00571868,0.452038,0.0556859,0.495091,0.0508435,1222,182,1118,174.137,47.7522,12649.7,1611.72,26301.8,4.85098e+06,0,0,1.93409,47,7,43,1729.71,58.567,
2556,10966,3805.6,28551.1,11246.9,3719.89,27879.7,0.146918,0.0136784,0.839404,0.0448285,0.351174,0.107153,338,182,702,163.032,23.6247,11106.4,3762.75,28215.4,4.85098e+06,0,0,1.5069,13,7,27,732.812,86.7845,
2557,9462.72,1871.68,29532.5,10576.1,1724.43,28602,0.582739,0.0101925,0.407068,0.0770685,0.487047,0.064413,1040,208,910,172.466,50.3557,10019.4,1798.05,29067.2,4.85098e+06,0,0,1.36108,40,8,35,1458.52,71.0037,
2558,16981,5268.1,30081.2,17901.4,5237.59,29486.3,0.704834,0.00077457,0.294392,0.0233654,0.455519,0.0151006,988,104,676,178.101,57.1406,17441.2,5252.85,29783.8,4.85098e+06,0,0,1.99987,38,4,26,1096.32,73.3595,
2559,15113.2,4775.73,32479.5,15546.7,4546.78,31258.2,0.108495,0.0302649,0.86124,0.0573026,0.30568,0.161448,468,286,1248,152.159,21.8702,15329.9,4661.25,31868.8,4.85098e+06,0,0,1.2629,18,11,48,1316.03,76.549,
2560,16486.6,5575.37,32384.4,17004.6,5320.7,31371.2,0.197337,0.0476962,0.754966,0.0970167,0.385983,0.18976,520,312,1040,153.82,29.6703,16745.6,5448.04,31877.8,4.85098e+06,0,0,1.74716,20,12,40,1166.1,73.5485,
2561,21956.7,4194.16,32660.9,21092.5,4049.35,32172.8,0.742337,0.0208433,0.23682,0.124389,0.419285,0.0702574,936,182,494,9.51238,60.8799,21524.6,4121.75,32416.8,4.85098e+06,0,0,1.62171,36,7,19,1003.07,73.3173,
2562,13714,3827.35,33369.2,12704.1,3651.42,32749,0.710441,0.0215626,0.267997,0.12377,0.436344,0.0760179,1040,234,650,9.88263,58.823,13209,3739.38,33059.1,4.85098e+06,0,0,1.7723,40,9,25,1198.13,66.7511,
2563,20494.4,5592.2,34280.8,20960.8,5416.54,32951.2,0.107896,0.0153033,0.876801,0.0406345,0.307577,0.115836,494,208,1378,159.363,20.5483,20727.6,5504.37,33616,4.85098e+06,0,0,1.3147,19,8,53,1419.91,67.5285,
2564,25011.1,2788.19,2847.78,25536.9,2844.83,1748.08,0.185699,0.00215483,0.812146,-0.0200037,0.388349,-0.0418334,546,104,1092,186.148,25.6849,25274,2816.51,2297.93,4.8334e+06,0,0,3.76906,21,4,42,1220.28,53.5854,
2565,28822.3,4326.39,3058.26,29210.1,4387.68,2195.82,0.167501,0.00418305,0.828316,-0.0264701,0.372484,-0.0588633,416,130,936,188.98,24.4783,29016.2,4357.03,2627.04,4.8334e+06,0,0,1.23377,16,5,36,947.617,83.6732,
2566,26930.4,2416.45,7925.19,25648.6,2161.06,7133.63,0.703711,0.0279354,0.268353,0.140209,0.434561,0.0865826,1196,286,728,11.2681,58.7999,26289.5,2288.76,7529.41,4.8334e+06,0,0,1.41631,46,11,28,1528.04,69.2335,
2567,16756.8,2061.36,10834.1,17356.7,2031.51,9434.21,0.155093,0.000383857,0.844523,0.00771581,0.361911,0.0180049,650,78,1430,177.152,23.2227,17056.8,2046.44,10134.1,4.8334e+06,0,0,2.17849,25,3,55,1523.28,61.641,
2568,26344.3,3267.55,11446.9,27036.3,3261.57,9501.12,0.112262,8.3943e-06,0.887729,0.000970754,0.315687,0.00272981,676,104,1820,179.505,19.5767,26690.3,3264.56,10474,4.8334e+06,0,0,1.37626,26,4,70,2065.21,57.0505,
2569,22413.2,1941.26,11678.3,21301.2,1577.91,10005.1,0.296635,0.0316729,0.671692,0.0969293,0.446372,0.145857,1066,390,1612,18.0954,34.9584,21857.2,1759.59,10841.7,4.8334e+06,0,0,1.41487,41,15,62,2041.64,57.7046,
2570,19703,3659.3,12673.6,20931.1,3716.2,11913.5,0.721906,0.00154983,0.276545,-0.033449,0.44681,-0.0207026,1170,182,702,182.653,58.2728,20317.1,3687.75,12293.6,4.8334e+06,0,0,1.93144,45,7,27,1445.35,71.9623,
2571,28230.1,3369.01,13029.3,27786,3258.06,12339.5,0.287836,0.0179558,0.694209,0.071891,0.44701,0.111647,468,182,728,14.0235,33.572,28008.1,3313.53,12684.4,4.8334e+06,0,0,1.69149,18,7,28,827.927,76.668,
2572,34562.6,6075.21,13373.1,35636.9,6255.98,12791.6,0.756806,0.021427,0.221767,-0.127342,0.409676,-0.0689332,1066,234,624,189.551,61.9059,35099.7,6165.59,13082.3,4.8334e+06,0,0,1.19264,41,9,24,1234.94,79.4956,
2573,30007,4727.06,15636.4,30755.5,4814.09,14102.9,0.191934,0.00259461,0.805471,-0.0223158,0.393189,-0.0457152,754,156,1508,186.632,26.1711,30381.2,4770.57,14869.6,4.8334e+06,0,0,1.75721,29,6,58,1708.59,62.8725,
