Volume;Sphericity;Surface Area;Phi ;Theta;Target;Target_Names
0.01;0.30;0.68;178.93;40.50;2;Bottom
0.01;0.65;0.30;178.30;41.01;2;Bottom
0.01;0.30;0.60;5.76;32.56;2;Bottom
0.01;0.30;0.49;15.86;50.94;2;Bottom
0.02;0.31;0.99;67.24;17.03;2;Bottom
0.01;0.30;0.49;35.12;24.33;2;Bottom
0.01;0.33;0.55;147.15;19.35;2;Bottom
0.01;0.29;0.62;188.23;67.50;2;Bottom
0.01;0.61;0.39;22.14;52.53;2;Bottom
0.01;0.29;0.60;188.36;67.82;2;Bottom
0.01;0.66;0.39;36.70;20.79;2;Bottom
0.01;0.31;0.57;7.35;38.34;2;Bottom
0.03;0.25;1.91;33.64;19.93;2;Bottom
0.01;0.32;0.45;180.27;41.16;2;Bottom
0.01;0.29;0.51;4.81;69.13;2;Bottom
0.01;0.64;0.25;182.62;71.63;2;Bottom
0.01;0.26;1.08;5.06;31.78;2;Bottom
0.01;0.31;0.61;187.42;39.59;2;Bottom
0.02;0.62;0.47;181.69;60.58;2;Bottom
0.01;0.29;0.49;178.55;46.99;2;Bottom
0.01;0.30;0.53;187.31;68.31;2;Bottom
0.01;0.29;0.82;179.46;41.41;2;Bottom
0.01;0.25;1.13;9.88;37.88;2;Bottom
0.01;0.60;0.47;177.67;43.45;2;Bottom
0.01;0.29;0.49;141.66;17.95;2;Bottom
0.01;0.30;0.49;187.44;70.55;2;Bottom
0.01;0.36;0.41;3.91;33.14;2;Bottom
0.11;0.64;1.76;8.50;18.28;2;Bottom
0.03;0.23;1.85;10.43;68.99;2;Bottom
0.01;0.27;0.87;28.66;27.24;2;Bottom
0.02;0.31;1.15;88.20;22.96;2;Bottom
0.01;0.27;0.87;4.89;69.16;2;Bottom
0.01;0.60;0.27;177.71;38.50;2;Bottom
0.03;0.64;0.68;179.93;42.48;2;Bottom
0.01;0.62;0.23;12.42;20.99;2;Bottom
0.01;0.32;0.44;180.06;35.24;2;Bottom
0.01;0.34;0.43;29.08;35.13;2;Bottom
0.03;0.64;0.72;10.55;71.02;2;Bottom
0.01;0.35;0.50;29.78;35.73;2;Bottom
0.02;0.30;1.22;186.67;69.94;2;Bottom
0.02;0.26;1.19;6.99;53.94;2;Bottom
0.02;0.25;1.40;16.91;65.65;2;Bottom
0.01;0.25;1.06;186.36;69.84;2;Bottom
0.01;0.56;0.26;18.06;28.74;2;Bottom
0.02;0.24;1.36;15.47;36.07;2;Bottom
0.01;0.34;0.44;181.12;51.42;2;Bottom
0.01;0.37;0.41;179.45;43.12;2;Bottom
0.04;0.26;2.20;6.40;50.37;2;Bottom
0.01;0.32;0.51;172.46;41.54;2;Bottom
0.01;0.29;0.60;17.99;70.86;2;Bottom
0.02;0.64;0.56;5.86;55.66;2;Bottom
0.01;0.35;0.61;16.46;68.81;2;Bottom
0.01;0.31;0.50;187.60;69.74;2;Bottom
0.01;0.30;0.54;21.55;51.50;2;Bottom
0.04;0.33;1.71;8.31;71.52;2;Bottom
0.02;0.34;1.08;182.48;45.53;2;Bottom
0.01;0.32;0.53;174.65;39.36;2;Bottom
0.01;0.28;0.77;20.40;36.38;2;Bottom
0.06;0.26;2.76;4.75;70.38;2;Bottom
0.01;0.36;0.44;179.50;42.58;2;Bottom
0.02;0.24;1.48;177.28;41.87;2;Bottom
0.01;0.28;0.61;181.50;51.81;2;Bottom
0.01;0.28;0.55;3.33;72.45;2;Bottom
0.01;0.33;0.44;177.67;43.03;2;Bottom
0.01;0.28;0.77;7.73;35.53;2;Bottom
0.01;0.33;0.54;177.68;34.01;2;Bottom
0.01;0.31;0.52;83.34;12.71;2;Bottom
0.01;0.31;0.69;9.63;51.71;2;Bottom
0.03;0.25;1.80;167.76;35.10;2;Bottom
0.01;0.30;0.56;12.96;72.11;2;Bottom
0.01;0.29;0.69;16.24;61.99;2;Bottom
0.01;0.30;0.66;178.86;48.75;2;Bottom
0.01;0.31;0.46;34.30;31.38;2;Bottom
0.01;0.28;0.62;14.95;47.07;2;Bottom
0.01;0.26;0.79;178.29;40.59;2;Bottom
0.01;0.26;0.71;147.40;24.38;2;Bottom
0.01;0.30;0.51;185.78;76.51;2;Bottom
0.01;0.34;0.52;21.90;5.09;2;Bottom
0.01;0.27;0.58;9.89;19.90;2;Bottom
0.01;0.31;0.68;180.80;43.53;2;Bottom
0.01;0.29;0.51;29.72;40.88;2;Bottom
0.02;0.22;1.59;177.82;39.27;2;Bottom
0.26;0.53;3.71;186.35;68.45;2;Bottom
0.01;0.33;0.54;30.67;72.28;2;Bottom
0.01;0.29;0.59;179.58;40.86;2;Bottom
0.07;0.22;3.75;184.64;70.17;2;Bottom
0.01;0.31;0.78;179.15;39.48;2;Bottom
0.02;0.26;1.25;187.52;66.87;2;Bottom
0.03;0.23;1.88;16.58;69.79;2;Bottom
0.01;0.29;0.81;190.60;63.14;2;Bottom
0.01;0.26;1.04;179.92;42.48;2;Bottom
0.01;0.27;0.98;12.91;88.81;2;Bottom
0.01;0.38;0.40;24.20;18.21;2;Bottom
0.02;0.27;1.16;172.08;57.92;2;Bottom
0.01;0.34;0.66;6.82;25.47;2;Bottom
0.01;0.29;0.57;191.59;85.58;2;Bottom
0.01;0.63;0.40;16.06;32.59;2;Bottom
0.02;0.26;1.21;188.42;70.62;2;Bottom
0.01;0.32;0.45;9.44;22.50;2;Bottom
0.01;0.33;0.50;38.29;22.10;2;Bottom
0.01;0.33;0.44;19.97;54.90;2;Bottom
0.01;0.31;0.52;179.53;41.88;2;Bottom
0.02;0.24;1.51;14.99;70.59;2;Bottom
0.01;0.24;1.14;193.68;72.02;2;Bottom
0.01;0.30;0.56;9.69;51.43;2;Bottom
0.01;0.29;0.50;13.35;13.42;2;Bottom
0.01;0.32;0.46;55.64;14.34;2;Bottom
0.01;0.25;0.86;15.98;67.75;2;Bottom
0.02;0.61;0.57;15.76;70.28;2;Bottom
0.01;0.27;0.76;202.97;82.96;2;Bottom
0.02;0.29;1.04;6.51;52.04;2;Bottom
0.01;0.33;0.55;177.14;42.10;2;Bottom
0.01;0.27;0.92;178.02;39.89;2;Bottom
0.01;0.32;0.61;7.72;18.31;2;Bottom
0.01;0.27;0.56;9.62;70.20;2;Bottom
0.01;0.30;0.67;193.73;70.10;2;Bottom
0.01;0.26;1.07;176.68;42.04;2;Bottom
0.01;0.34;0.48;178.52;46.22;2;Bottom
0.01;0.27;0.78;7.27;69.56;2;Bottom
0.01;0.28;0.76;29.18;26.08;2;Bottom
0.02;0.25;1.23;185.38;70.46;2;Bottom
0.01;0.34;0.44;177.33;43.62;2;Bottom
0.01;0.37;0.38;180.26;53.74;2;Bottom
0.01;0.30;0.48;176.87;42.19;2;Bottom
0.01;0.30;0.53;181.91;50.39;2;Bottom
0.02;0.30;1.11;29.89;6.39;2;Bottom
0.01;0.66;0.31;26.99;60.04;2;Bottom
0.01;0.28;1.04;5.95;32.49;2;Bottom
0.02;0.63;0.56;4.44;33.17;2;Bottom
0.01;0.32;0.87;17.63;49.58;2;Bottom
0.01;0.25;0.76;3.89;17.02;2;Bottom
0.01;0.30;0.76;195.48;81.25;2;Bottom
0.02;0.23;1.35;5.64;70.57;2;Bottom
0.01;0.31;0.53;30.15;38.45;2;Bottom
0.01;0.24;1.09;193.01;58.06;2;Bottom
0.01;0.27;0.76;15.25;17.82;2;Bottom
0.01;0.27;0.80;178.35;41.07;2;Bottom
0.01;0.28;0.68;183.14;58.90;2;Bottom
0.01;0.29;0.50;28.63;32.34;2;Bottom
0.01;0.49;0.44;169.37;35.38;2;Bottom
0.22;0.50;3.45;13.09;72.29;2;Bottom
0.01;0.33;0.44;7.30;32.49;2;Bottom
0.06;0.35;2.15;14.50;41.25;2;Bottom
0.01;0.29;0.53;10.30;61.36;2;Bottom
0.02;0.26;1.12;179.82;43.81;2;Bottom
0.01;0.30;0.75;45.92;24.03;2;Bottom
0.01;0.35;0.45;201.66;78.89;2;Bottom
0.01;0.31;0.56;18.32;52.04;2;Bottom
6.47;0.35;48.37;175.32;53.93;2;Bottom
0.01;0.24;0.96;191.19;63.98;2;Bottom
0.02;0.33;1.00;176.80;36.74;2;Bottom
0.01;0.31;0.47;183.53;43.15;2;Bottom
0.01;0.49;0.33;27.60;35.83;2;Bottom
0.01;0.32;0.48;33.51;21.28;2;Bottom
0.01;0.34;0.43;17.53;63.90;2;Bottom
0.01;0.30;0.58;161.34;19.57;2;Bottom
0.01;0.34;0.72;8.83;72.71;2;Bottom
0.01;0.35;0.69;176.58;42.61;2;Bottom
0.01;0.34;0.64;74.82;12.35;2;Bottom
0.01;0.30;0.74;174.78;41.92;2;Bottom
0.01;0.27;0.71;0.58;33.01;2;Bottom
0.02;0.22;1.55;6.02;73.56;2;Bottom
0.01;0.32;0.46;7.65;68.21;2;Bottom
0.01;0.30;0.54;29.79;22.65;2;Bottom
0.01;0.37;0.40;171.96;40.05;2;Bottom
0.01;0.28;0.75;15.99;33.55;2;Bottom
0.01;0.25;1.18;5.09;69.85;2;Bottom
0.01;0.30;0.61;179.21;43.02;2;Bottom
0.01;0.27;0.61;180.51;44.79;2;Bottom
0.01;0.31;0.47;189.40;68.00;2;Bottom
0.01;0.28;0.61;181.95;42.89;2;Bottom
0.01;0.33;0.52;9.87;52.84;2;Bottom
0.01;0.34;0.77;16.22;33.55;2;Bottom
0.01;0.63;0.32;181.55;42.77;2;Bottom
0.04;0.27;2.10;18.56;52.06;2;Bottom
0.01;0.30;0.57;179.94;41.80;2;Bottom
0.01;0.29;0.89;2.14;31.59;2;Bottom
0.01;0.31;0.48;180.88;41.77;2;Bottom
0.01;0.32;0.44;9.34;69.52;2;Bottom
0.03;0.29;1.48;177.14;80.35;2;Bottom
0.01;0.28;0.60;180.28;42.31;2;Bottom
0.34;0.34;6.99;62.60;23.96;2;Bottom
0.01;0.64;0.36;2.99;32.41;2;Bottom
0.01;0.29;0.49;177.04;43.83;2;Bottom
0.01;0.33;0.45;176.68;42.48;2;Bottom
0.01;0.30;0.50;189.23;69.46;2;Bottom
0.03;0.25;1.77;12.00;62.85;2;Bottom
0.01;0.29;0.49;192.85;67.20;2;Bottom
0.01;0.28;0.55;178.71;46.08;2;Bottom
0.01;0.30;0.48;19.05;33.00;2;Bottom
0.01;0.33;0.48;3.64;70.77;2;Bottom
0.01;0.32;0.48;14.38;53.22;2;Bottom
0.01;0.27;0.82;180.02;40.43;2;Bottom
0.01;0.63;0.32;35.65;32.30;2;Bottom
0.01;0.64;0.38;32.81;21.19;2;Bottom
0.01;0.25;0.62;201.69;78.96;2;Bottom
0.01;0.30;0.57;6.22;48.62;2;Bottom
0.01;0.25;1.06;58.40;11.58;2;Bottom
0.01;0.29;0.54;179.42;40.90;2;Bottom
0.01;0.30;0.58;24.09;69.38;2;Bottom
0.01;0.29;0.56;153.46;45.51;2;Bottom
0.01;0.55;0.30;42.31;21.97;2;Bottom
0.02;0.22;1.46;171.70;15.21;2;Bottom
0.01;0.31;0.48;183.15;69.80;2;Bottom
0.01;0.23;1.08;12.11;27.30;2;Bottom
0.01;0.28;0.62;180.17;43.02;2;Bottom
0.01;0.40;0.37;14.23;51.83;2;Bottom
0.13;0.18;6.63;4.64;50.85;2;Bottom
0.01;0.32;0.55;10.67;64.69;2;Bottom
0.01;0.64;0.38;178.57;39.56;2;Bottom
0.01;0.29;0.52;180.64;41.38;2;Bottom
0.01;0.26;0.91;15.59;30.48;2;Bottom
0.02;0.29;1.11;14.91;49.46;2;Bottom
0.01;0.65;0.22;14.77;52.19;2;Bottom
0.01;0.23;1.22;142.42;19.86;2;Bottom
0.01;0.29;0.69;16.77;18.63;2;Bottom
0.01;0.38;0.72;179.82;41.60;2;Bottom
0.01;0.26;1.09;178.93;42.09;2;Bottom
0.01;0.32;0.51;14.47;53.74;2;Bottom
0.01;0.26;0.68;15.59;33.57;2;Bottom
0.01;0.28;0.57;8.58;69.80;2;Bottom
0.02;0.59;0.65;212.46;44.40;2;Bottom
0.01;0.35;0.47;183.96;59.59;2;Bottom
0.01;0.29;0.61;46.33;20.06;2;Bottom
0.01;0.32;0.46;179.78;67.99;2;Bottom
0.01;0.30;0.52;192.78;52.50;2;Bottom
0.01;0.30;0.65;179.21;45.56;2;Bottom
0.01;0.25;0.81;191.24;57.28;2;Bottom
0.01;0.29;0.61;188.95;69.07;2;Bottom
0.01;0.36;0.46;10.81;66.90;2;Bottom
0.01;0.64;0.41;14.64;69.34;2;Bottom
0.02;0.30;1.22;15.27;51.38;2;Bottom
0.01;0.26;0.76;187.22;66.79;2;Bottom
0.01;0.38;0.39;191.41;30.37;2;Bottom
0.02;0.28;1.09;187.52;69.57;2;Bottom
0.01;0.24;0.86;177.61;43.45;2;Bottom
0.01;0.62;0.23;14.46;51.65;2;Bottom
0.01;0.27;0.84;185.87;56.15;2;Bottom
0.01;0.34;0.53;76.89;19.83;2;Bottom
0.01;0.26;0.57;186.97;70.65;2;Bottom
0.01;0.63;0.23;14.98;36.50;2;Bottom
0.05;0.41;1.62;32.16;19.94;2;Bottom
0.01;0.26;0.94;182.32;51.96;2;Bottom
0.01;0.25;0.62;10.69;19.56;2;Bottom
0.01;0.30;0.50;186.63;70.13;2;Bottom
0.01;0.34;0.45;16.56;75.63;2;Bottom
0.01;0.26;0.85;179.72;42.75;2;Bottom
0.01;0.27;0.63;43.05;22.61;2;Bottom
0.01;0.29;0.82;20.93;18.91;2;Bottom
0.01;0.27;0.83;33.88;37.47;2;Bottom
0.01;0.27;0.83;178.12;45.69;2;Bottom
0.01;0.28;0.60;182.45;43.77;2;Bottom
0.01;0.26;1.05;11.97;89.83;2;Bottom
0.02;0.26;1.26;179.24;44.60;2;Bottom
0.01;0.30;0.59;15.89;19.73;2;Bottom
0.02;0.62;0.51;23.72;34.37;2;Bottom
0.04;0.28;2.01;178.35;43.30;2;Bottom
0.01;0.38;0.39;23.73;55.45;2;Bottom
0.01;0.35;0.41;12.04;69.42;2;Bottom
0.05;0.61;1.04;12.51;86.53;2;Bottom
0.01;0.28;0.51;186.85;70.23;2;Bottom
0.01;0.28;0.75;171.71;23.68;2;Bottom
0.01;0.27;0.60;182.12;42.33;2;Bottom
0.01;0.26;1.01;14.59;71.37;2;Bottom
0.02;0.26;1.28;3.81;68.57;2;Bottom
0.01;0.31;0.57;181.68;40.21;2;Bottom
0.02;0.30;1.22;179.79;76.83;2;Bottom
0.01;0.29;0.54;10.00;71.52;2;Bottom
0.06;0.19;3.78;3.91;50.49;2;Bottom
0.02;0.23;1.47;180.44;54.75;2;Bottom
0.01;0.30;0.49;356.84;25.34;2;Bottom
0.04;0.21;2.78;14.26;32.26;2;Bottom
0.01;0.27;0.61;3.92;31.59;2;Bottom
0.05;0.21;2.95;27.12;64.11;2;Bottom
0.01;0.27;0.81;174.25;84.08;2;Bottom
0.01;0.63;0.31;185.03;70.65;2;Bottom
0.01;0.24;0.99;179.30;42.47;2;Bottom
0.01;0.63;0.26;8.21;68.72;2;Bottom
0.01;0.63;0.24;15.71;68.78;2;Bottom
0.02;0.36;0.89;182.00;69.48;2;Bottom
0.01;0.27;0.62;179.84;42.75;2;Bottom
0.01;0.30;0.53;28.58;35.49;2;Bottom
0.01;0.31;0.47;15.98;69.37;2;Bottom
0.02;0.27;1.31;54.03;2.79;2;Bottom
0.01;0.28;0.52;20.60;40.90;2;Bottom
0.01;0.27;0.81;6.74;52.43;2;Bottom
0.01;0.59;0.44;10.77;53.28;2;Bottom
0.01;0.30;0.97;22.34;34.52;2;Bottom
0.01;0.31;0.47;186.91;69.53;2;Bottom
0.01;0.28;0.53;179.79;40.69;2;Bottom
0.02;0.64;0.56;182.75;40.68;2;Bottom
0.01;0.30;0.48;179.40;41.28;2;Bottom
0.01;0.32;0.55;177.74;42.16;2;Bottom
0.01;0.29;0.55;297.82;4.41;2;Bottom
0.01;0.59;0.27;175.91;42.54;2;Bottom
0.01;0.36;0.70;187.11;69.49;2;Bottom
0.01;0.26;0.73;181.52;44.24;2;Bottom
0.01;0.33;0.58;30.54;35.59;2;Bottom
0.01;0.29;0.54;18.56;70.33;2;Bottom
0.01;0.29;0.56;43.78;23.83;2;Bottom
0.01;0.24;1.15;5.33;37.25;2;Bottom
0.01;0.27;0.86;1.97;32.97;2;Bottom
0.02;0.25;1.24;27.76;22.82;2;Bottom
0.01;0.26;1.05;178.65;41.33;2;Bottom
0.01;0.25;1.07;17.12;69.05;2;Bottom
0.01;0.30;0.49;16.32;70.74;2;Bottom
0.01;0.28;0.52;11.26;29.60;2;Bottom
0.02;0.28;1.12;21.92;42.75;2;Bottom
0.01;0.28;0.56;9.71;64.96;2;Bottom
0.01;0.24;0.72;185.34;70.27;2;Bottom
0.01;0.32;0.45;186.65;66.04;2;Bottom
0.01;0.27;0.52;15.55;54.58;2;Bottom
0.01;0.31;0.57;178.86;51.42;2;Bottom
0.02;0.21;1.81;31.49;35.35;2;Bottom
0.01;0.28;0.61;181.40;42.55;2;Bottom
0.01;0.26;0.99;188.63;69.04;2;Bottom
0.01;0.24;1.20;17.14;34.46;2;Bottom
0.01;0.26;0.71;20.93;54.24;2;Bottom
0.01;0.26;0.82;179.12;43.27;2;Bottom
0.02;0.63;0.50;182.17;41.63;2;Bottom
0.01;0.25;1.00;196.68;81.43;2;Bottom
0.01;0.35;0.41;19.92;18.53;2;Bottom
0.01;0.29;0.49;4.46;54.91;2;Bottom
0.01;0.28;0.74;178.97;42.97;2;Bottom
0.01;0.24;1.19;32.79;35.79;2;Bottom
0.01;0.30;0.49;11.39;72.58;2;Bottom
0.01;0.28;0.59;178.74;41.16;2;Bottom
0.01;0.26;0.61;9.79;68.91;2;Bottom
0.01;0.29;0.49;14.79;70.27;2;Bottom
0.03;0.21;2.42;4.18;51.58;2;Bottom
0.01;0.29;0.93;188.18;69.18;2;Bottom
0.01;0.30;0.48;181.56;41.72;2;Bottom
0.01;0.32;0.48;182.94;41.47;2;Bottom
0.01;0.66;0.26;172.00;44.92;2;Bottom
0.01;0.27;0.64;179.67;42.36;2;Bottom
0.01;0.27;0.57;19.30;35.32;2;Bottom
0.01;0.37;0.54;177.84;42.33;2;Bottom
0.01;0.27;1.06;23.01;49.71;2;Bottom
0.01;0.30;0.47;9.72;66.89;2;Bottom
0.01;0.30;0.50;188.37;68.89;2;Bottom
0.02;0.27;1.46;5.15;54.08;2;Bottom
0.01;0.25;0.61;13.77;70.55;2;Bottom
0.01;0.28;0.52;40.25;25.77;2;Bottom
0.09;0.20;4.99;184.47;57.71;2;Bottom
0.02;0.20;2.07;178.58;41.39;2;Bottom
0.01;0.31;0.47;187.89;68.89;2;Bottom
0.03;0.24;1.91;23.25;55.76;2;Bottom
0.01;0.28;0.56;193.76;71.07;2;Bottom
0.02;0.26;1.33;23.15;34.38;2;Bottom
0.01;0.59;0.43;6.46;17.54;2;Bottom
0.01;0.30;0.59;183.23;69.98;2;Bottom
0.01;0.25;0.78;24.57;20.43;2;Bottom
0.01;0.38;0.39;160.77;16.37;2;Bottom
0.02;0.23;1.42;60.36;50.99;2;Bottom
0.01;0.26;0.87;8.59;32.41;2;Bottom
0.01;0.25;0.93;4.75;67.38;2;Bottom
0.05;0.28;2.40;180.57;40.68;2;Bottom
0.01;0.31;0.52;16.70;35.69;2;Bottom
0.01;0.27;0.57;18.69;54.59;2;Bottom
0.02;0.25;1.34;31.30;20.88;2;Bottom
0.01;0.28;0.60;45.79;25.11;2;Bottom
0.01;0.35;0.50;149.65;4.46;2;Bottom
0.01;0.32;0.50;179.84;46.51;2;Bottom
0.01;0.24;1.00;185.57;69.01;2;Bottom
0.01;0.27;0.80;7.48;53.05;2;Bottom
0.01;0.30;0.50;185.44;39.53;2;Bottom
0.01;0.27;0.75;189.04;63.35;2;Bottom
0.07;0.20;4.25;7.71;32.92;2;Bottom
0.01;0.32;0.45;2.74;33.93;2;Bottom
0.01;0.26;1.06;179.83;43.43;2;Bottom
0.01;0.30;0.63;27.22;20.90;2;Bottom
0.01;0.62;0.46;12.28;53.31;2;Bottom
0.01;0.26;0.81;12.55;19.07;2;Bottom
0.02;0.35;0.87;5.56;69.10;2;Bottom
0.09;0.61;1.59;9.23;24.54;2;Bottom
0.01;0.27;0.52;179.78;59.32;2;Bottom
0.01;0.29;0.51;18.30;55.60;2;Bottom
0.01;0.36;0.42;22.00;35.67;2;Bottom
0.02;0.64;0.49;0.36;89.27;2;Bottom
0.01;0.27;0.92;14.00;40.08;2;Bottom
0.01;0.26;0.69;7.22;32.38;2;Bottom
0.01;0.28;0.54;16.97;70.51;2;Bottom
0.01;0.26;0.66;179.47;41.06;2;Bottom
0.01;0.30;0.51;5.24;9.16;2;Bottom
0.01;0.31;0.53;4.03;50.85;2;Bottom
0.01;0.30;0.50;180.26;39.66;2;Bottom
0.01;0.25;0.95;178.65;42.64;2;Bottom
0.01;0.29;0.56;15.46;70.54;2;Bottom
0.01;0.31;0.47;5.30;51.15;2;Bottom
0.01;0.24;0.84;12.81;50.25;2;Bottom
0.01;0.28;0.68;19.73;18.64;2;Bottom
0.01;0.27;0.88;10.33;69.17;2;Bottom
0.01;0.37;0.61;17.36;65.88;2;Bottom
0.01;0.32;0.50;181.56;41.25;2;Bottom
0.01;0.29;0.50;188.51;68.23;2;Bottom
0.01;0.36;0.47;9.62;58.36;2;Bottom
0.01;0.35;0.42;187.24;70.09;2;Bottom
0.03;0.59;0.78;185.94;66.00;2;Bottom
0.01;0.28;0.64;186.42;67.48;2;Bottom
0.01;0.27;0.66;30.66;32.80;2;Bottom
0.02;0.26;1.20;17.89;68.32;2;Bottom
0.01;0.29;0.50;181.39;42.87;2;Bottom
0.01;0.28;0.72;40.92;28.80;2;Bottom
0.05;0.22;2.92;180.66;40.59;2;Bottom
0.02;0.24;1.41;171.68;14.97;2;Bottom
0.01;0.25;0.73;4.05;69.82;2;Bottom
0.01;0.24;0.59;183.46;69.97;2;Bottom
0.01;0.30;0.63;20.47;36.22;2;Bottom
0.01;0.32;0.49;187.69;68.36;2;Bottom
0.01;0.26;0.70;39.65;21.78;2;Bottom
0.01;0.27;0.54;22.75;34.39;2;Bottom
0.01;0.27;0.58;173.19;26.57;2;Bottom
0.01;0.62;0.32;179.72;30.77;2;Bottom
0.01;0.25;0.65;4.33;70.85;2;Bottom
0.01;0.65;0.36;177.00;42.78;2;Bottom
0.01;0.31;0.49;28.82;18.79;2;Bottom
0.01;0.65;0.22;0.73;32.38;2;Bottom
0.03;0.65;0.64;175.01;43.96;2;Bottom
0.01;0.30;0.57;14.37;78.08;2;Bottom
0.01;0.28;0.57;188.67;69.64;2;Bottom
0.01;0.25;0.78;17.19;18.00;2;Bottom
0.01;0.27;0.54;187.19;69.54;2;Bottom
0.01;0.32;0.54;178.91;45.94;2;Bottom
0.02;0.30;1.29;177.10;44.04;2;Bottom
0.02;0.65;0.46;14.89;53.76;2;Bottom
0.02;0.65;0.55;186.41;68.81;2;Bottom
0.01;0.28;0.56;185.14;70.29;2;Bottom
0.02;0.27;1.37;179.70;43.11;2;Bottom
0.01;0.65;0.24;81.77;11.04;2;Bottom
0.01;0.29;0.67;15.85;67.91;2;Bottom
0.01;0.29;0.54;3.40;33.46;2;Bottom
0.01;0.29;0.70;2.19;30.27;2;Bottom
0.01;0.28;0.62;17.47;36.84;2;Bottom
0.01;0.26;0.98;168.50;14.62;2;Bottom
0.01;0.31;0.54;21.38;56.92;2;Bottom
0.01;0.32;0.51;182.92;55.41;2;Bottom
0.01;0.24;0.85;12.88;72.83;2;Bottom
0.01;0.29;0.50;12.62;53.49;2;Bottom
0.01;0.23;1.21;18.46;33.00;2;Bottom
0.01;0.30;0.51;9.80;70.35;2;Bottom
0.01;0.29;0.61;33.41;21.06;2;Bottom
0.01;0.33;0.48;4.00;31.84;2;Bottom
0.02;0.64;0.57;188.17;64.67;2;Bottom
0.01;0.22;1.06;2.66;69.84;2;Bottom
0.01;0.26;0.98;26.85;34.02;2;Bottom
0.01;0.28;0.54;14.74;65.98;2;Bottom
0.01;0.26;0.61;13.05;65.17;2;Bottom
0.01;0.28;0.66;136.67;13.79;2;Bottom
0.08;0.62;1.52;177.33;42.84;2;Bottom
0.01;0.31;0.54;189.93;68.15;2;Bottom
0.04;0.61;0.93;51.10;13.81;2;Bottom
0.01;0.30;0.62;15.22;69.37;2;Bottom
0.02;0.64;0.51;184.97;58.18;2;Bottom
0.01;0.25;0.59;31.57;21.25;2;Bottom
0.01;0.27;0.63;12.17;35.69;2;Bottom
0.04;0.22;2.51;9.54;68.70;2;Bottom
0.02;0.31;1.15;176.97;41.94;2;Bottom
0.01;0.27;0.75;17.95;53.89;2;Bottom
0.03;0.27;1.70;5.28;56.74;2;Bottom
0.01;0.28;1.01;185.12;63.41;2;Bottom
0.02;0.64;0.50;15.23;70.62;2;Bottom
0.01;0.24;0.92;14.33;71.00;2;Bottom
0.01;0.23;1.12;9.66;82.11;2;Bottom
0.01;0.29;0.88;12.26;53.68;2;Bottom
0.01;0.29;0.54;179.84;41.37;2;Bottom
0.01;0.64;0.36;182.75;44.43;2;Bottom
0.01;0.28;0.56;10.34;49.51;2;Bottom
0.01;0.27;0.54;180.25;45.24;2;Bottom
0.01;0.27;0.83;11.80;52.37;2;Bottom
0.03;0.26;1.81;12.96;42.42;2;Bottom
0.01;0.26;0.81;5.76;52.44;2;Bottom
0.01;0.28;0.50;21.26;32.69;2;Bottom
0.02;0.24;1.29;181.15;45.27;2;Bottom
0.01;0.26;0.76;183.54;68.05;2;Bottom
0.01;0.31;0.55;9.76;72.33;2;Bottom
0.03;0.28;1.56;9.96;65.76;2;Bottom
0.02;0.34;1.14;183.83;70.22;2;Bottom
0.01;0.27;0.52;1.54;46.70;2;Bottom
0.01;0.26;0.79;23.49;35.78;2;Bottom
0.01;0.30;0.54;18.18;20.61;2;Bottom
0.01;0.27;1.08;27.13;19.69;2;Bottom
0.02;0.63;0.57;13.52;18.46;2;Bottom
0.01;0.29;0.86;187.83;69.06;2;Bottom
0.01;0.30;0.53;22.82;34.36;2;Bottom
0.01;0.27;0.56;18.07;20.29;2;Bottom
0.02;0.23;1.81;8.40;71.68;2;Bottom
0.01;0.26;0.54;179.72;42.57;2;Bottom
0.01;0.66;0.23;13.10;71.61;2;Bottom
0.06;0.26;3.04;6.53;52.80;2;Bottom
0.01;0.29;0.61;23.05;54.90;2;Bottom
0.01;0.33;0.49;7.87;50.24;2;Bottom
0.01;0.26;0.97;177.60;41.22;2;Bottom
0.01;0.33;0.53;180.18;43.02;2;Bottom
0.03;0.63;0.75;179.66;40.49;2;Bottom
0.01;0.26;0.77;10.72;50.97;2;Bottom
0.01;0.26;0.70;178.48;42.87;2;Bottom
0.01;0.32;0.54;187.85;69.48;2;Bottom
0.01;0.23;0.85;30.00;18.12;2;Bottom
0.01;0.27;0.71;14.06;53.68;2;Bottom
0.01;0.23;0.82;2.75;52.62;2;Bottom
0.01;0.65;0.23;4.28;32.72;2;Bottom
0.01;0.32;0.50;180.86;41.76;2;Bottom
1.50;0.28;22.87;175.35;43.71;2;Bottom
0.01;0.30;0.97;15.13;55.84;2;Bottom
0.01;0.31;0.46;17.50;71.13;2;Bottom
0.03;0.62;0.69;190.91;73.56;2;Bottom
0.01;0.36;0.53;178.56;28.05;2;Bottom
0.01;0.25;0.62;184.29;64.99;2;Bottom
0.01;0.30;0.57;42.03;22.03;2;Bottom
0.01;0.33;0.45;177.71;43.82;2;Bottom
0.01;0.27;0.53;176.08;63.91;2;Bottom
0.03;0.21;2.12;29.91;35.46;2;Bottom
0.01;0.27;0.66;18.83;69.94;2;Bottom
0.01;0.26;0.68;181.59;37.33;2;Bottom
0.01;0.26;0.58;6.79;36.09;2;Bottom
0.01;0.27;0.75;15.00;70.70;2;Bottom
0.05;0.65;0.96;24.66;40.18;2;Bottom
